"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"1","","","","C","","00:00:00:26","00:00:02:11","00:00:01:15","00:00:00:26","00:00:02:11","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"2","","","","C","","00:00:03:09","00:00:04:22","00:00:01:13","00:00:03:09","00:00:04:22","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"3","","","","C","","00:00:12:00","00:00:16:23","00:00:04:23","00:00:12:00","00:00:16:23","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"4","","","","C","","00:00:18:26","00:00:31:19","00:00:12:23","00:00:18:26","00:00:31:19","","","","","","","0.000","","Blue","Λαπιθίδα","",""
"5","","","","C","","00:00:31:19","00:00:32:04","00:00:00:15","00:00:31:19","00:00:32:04","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"6","","","","C","","00:00:32:07","00:00:35:25","00:00:03:18","00:00:32:07","00:00:35:25","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"7","","","","C","","00:00:35:27","00:00:36:20","00:00:00:23","00:00:35:27","00:00:36:20","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"8","","","","C","","00:00:37:09","00:00:38:24","00:00:01:15","00:00:37:09","00:00:38:24","","","","","","","0.000","","Blue","Κέντρο-Απόλλων","",""
"9","","","","C","","00:00:40:26","00:00:41:18","00:00:00:22","00:00:40:26","00:00:41:18","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"10","","","","C","","00:00:41:20","00:00:42:29","00:00:01:09","00:00:41:20","00:00:42:29","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"11","","","","C","","00:00:43:05","00:00:43:24","00:00:00:19","00:00:43:05","00:00:43:24","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"12","","","","C","","00:00:43:23","00:00:44:00","00:00:00:07","00:00:43:23","00:00:44:00","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"13","","","","C","","00:00:44:03","00:00:44:13","00:00:00:10","00:00:44:03","00:00:44:13","","","","","","","0.000","","Blue","Λαπιθίδα","",""
"14","","","","C","","00:00:44:18","00:00:44:28","00:00:00:10","00:00:44:18","00:00:44:28","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"15","","","","C","","00:00:45:07","00:00:47:00","00:00:01:23","00:00:45:07","00:00:47:00","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"16","","","","C","","00:00:48:01","00:00:48:02","00:00:00:01","00:00:48:01","00:00:48:02","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"17","","","","C","","00:00:48:18","00:00:51:07","00:00:02:19","00:00:48:18","00:00:51:07","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"18","","","","C","","00:00:51:20","00:00:52:01","00:00:00:11","00:00:51:20","00:00:52:01","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"19","","","","C","","00:00:52:10","00:00:52:11","00:00:00:01","00:00:52:10","00:00:52:11","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"20","","","","C","","00:00:52:24","00:00:54:00","00:00:01:06","00:00:52:24","00:00:54:00","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"21","","","","C","","00:00:54:02","00:00:55:01","00:00:00:29","00:00:54:02","00:00:55:01","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"22","","","","C","","00:00:55:05","00:00:56:23","00:00:01:18","00:00:55:05","00:00:56:23","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"23","","","","C","","00:00:57:05","00:00:57:08","00:00:00:03","00:00:57:05","00:00:57:08","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"24","","","","C","","00:00:58:06","00:00:58:21","00:00:00:15","00:00:58:06","00:00:58:21","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"25","","","","C","","00:00:59:13","00:01:00:11","00:00:00:28","00:00:59:13","00:01:00:11","","","","","","","0.000","","Blue","Δηιδάμεια","",""
"26","","","","C","","00:01:01:11","00:01:04:15","00:00:03:04","00:01:01:11","00:01:04:15","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"27","","","","C","","00:01:04:19","00:01:05:03","00:00:00:14","00:01:04:19","00:01:05:03","","","","","","","0.000","","Blue","Λαπιθίδα","",""
"28","","","","C","","00:01:05:09","00:01:09:27","00:00:04:18","00:01:05:09","00:01:09:27","","","","","","","0.000","","Blue","Ευρυτίωνας","",""
"29","","","","C","","00:01:14:16","00:01:15:21","00:00:01:05","00:01:14:16","00:01:15:21","","","","","","","0.000","","Blue","Κέντρο-Απόλλων","",""
"30","","","","C","","00:01:18:01","00:01:20:18","00:00:02:17","00:01:18:01","00:01:20:18","","","","","","","0.000","","Blue","Κέντρο-Απόλλων","",""
"31","","","","C","","00:01:22:16","00:01:22:26","00:00:00:10","00:01:22:16","00:01:22:26","","","","","","","0.000","","Blue","Κέντρο-Απόλλων","",""
"32","","","","C","","00:01:23:01","00:01:23:02","00:00:00:01","00:01:23:01","00:01:23:02","","","","","","","0.000","","Blue","Θησέας","",""
"33","","","","C","","00:01:23:21","00:01:25:16","00:00:01:25","00:01:23:21","00:01:25:16","","","","","","","0.000","","Blue","Κέντρο-Απόλλων","",""
"34","","","","C","","00:01:26:09","00:01:27:17","00:00:01:08","00:01:26:09","00:01:27:17","","","","","","","0.000","","Blue","Κέντρο-Απόλλων","",""
"35","","","","C","","00:01:28:19","00:01:28:22","00:00:00:03","00:01:28:19","00:01:28:22","","","","","","","0.000","","Blue","Κέντρο-Απόλλων","",""
