"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"53","","","","C","","00:01:10:05","00:01:10:07","00:00:00:02","00:01:10:05","00:01:10:07","","","","","","","0.000","","Blue","Απόλλωνας","",""
"54","","","","C","","00:01:12:11","00:01:13:06","00:00:00:13","00:01:12:11","00:01:13:06","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"55","","","","C","","00:01:14:02","00:01:14:03","00:00:00:01","00:01:14:02","00:01:14:03","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"56","","","","C","","00:01:14:06","00:01:17:14","00:00:03:08","00:01:14:06","00:01:17:14","","","","","","","0.000","","Blue","Απόλλωνας","",""
"57","","","","C","","00:01:18:01","00:01:18:06","00:00:00:05","00:01:18:01","00:01:18:06","","","","","","","0.000","","Blue","Απόλλωνας","",""
"58","","","","C","","00:01:18:16","00:01:19:15","00:00:00:17","00:01:18:16","00:01:19:15","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"59","","","","C","","00:01:23:09","00:01:23:16","00:00:00:07","00:01:23:09","00:01:23:16","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"60","","","","C","","00:01:24:11","00:01:24:16","00:00:00:05","00:01:24:11","00:01:24:16","","","","","","","0.000","","Blue","Απόλλωνας","",""
"61","","","","C","","00:01:25:16","00:01:26:01","00:00:00:03","00:01:25:16","00:01:26:01","","","","","","","0.000","","Blue","Απόλλωνας","",""
"62","","","","C","","00:01:26:04","00:01:26:07","00:00:00:03","00:01:26:04","00:01:26:07","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"63","","","","C","","00:01:26:13","00:01:27:04","00:00:00:09","00:01:26:13","00:01:27:04","","","","","","","0.000","","Blue","Απόλλωνας","",""
"64","","","","C","","00:01:27:06","00:01:27:13","00:00:00:07","00:01:27:06","00:01:27:13","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"65","","","","C","","00:01:29:13","00:01:29:16","00:00:00:03","00:01:29:13","00:01:29:16","","","","","","","0.000","","Blue","Απόλλωνας","",""
"66","","","","C","","00:01:30:13","00:01:32:04","00:00:01:09","00:01:30:13","00:01:32:04","","","","","","","0.000","","Blue","Απόλλωνας","",""
"67","","","","C","","00:01:33:09","00:01:34:03","00:00:00:12","00:01:33:09","00:01:34:03","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"68","","","","C","","00:01:36:03","00:01:43:15","00:00:07:12","00:01:36:03","00:01:43:15","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
