"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"39","","","","C","","00:00:58:09","00:00:58:22","00:00:00:13","00:00:58:09","00:00:58:22","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"40","","","","C","","00:00:59:04","00:01:01:22","00:00:02:18","00:00:59:04","00:01:01:22","","","","","","","0.000","","Blue","Απόλλωνας","",""
"41","","","","C","","00:01:02:02","00:01:03:16","00:00:01:14","00:01:02:02","00:01:03:16","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"42","","","","C","","00:01:03:20","00:01:04:03","00:00:00:07","00:01:03:20","00:01:04:03","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και πάνω-Δεξής Κένταυρος","",""
"43","","","","C","","00:01:04:02","00:01:05:00","00:00:00:22","00:01:04:02","00:01:05:00","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"44","","","","C","","00:01:05:02","00:01:05:10","00:00:00:08","00:01:05:02","00:01:05:10","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και πάνω-Δεξής Κένταυρος","",""
"45","","","","C","","00:01:05:13","00:01:05:22","00:00:00:09","00:01:05:13","00:01:05:22","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"46","","","","C","","00:01:06:00","00:01:06:21","00:00:00:21","00:01:06:00","00:01:06:21","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και πάνω-Δεξής Κένταυρος","",""
"47","","","","C","","00:01:07:02","00:01:07:21","00:00:00:19","00:01:07:02","00:01:07:21","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"48","","","","C","","00:01:08:17","00:01:09:15","00:00:00:22","00:01:08:17","00:01:09:15","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"49","","","","C","","00:01:10:12","00:01:11:03","00:00:00:15","00:01:10:12","00:01:11:03","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"50","","","","C","","00:01:11:06","00:01:12:08","00:00:01:02","00:01:11:06","00:01:12:08","","","","","","","0.000","","Blue","Απόλλωνας","",""
"51","","","","C","","00:01:15:07","00:01:15:18","00:00:00:11","00:01:15:07","00:01:15:18","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"52","","","","C","","00:01:15:23","00:01:16:14","00:00:00:15","00:01:15:23","00:01:16:14","","","","","","","0.000","","Blue","Απόλλωνας","",""
"53","","","","C","","00:01:17:12","00:01:18:02","00:00:00:14","00:01:17:12","00:01:18:02","","","","","","","0.000","","Blue","Απόλλωνας","",""
"54","","","","C","","00:01:18:06","00:01:19:01","00:00:00:19","00:01:18:06","00:01:19:01","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"55","","","","C","","00:01:19:08","00:01:19:19","00:00:00:11","00:01:19:08","00:01:19:19","","","","","","","0.000","","Blue","Κένταυροι-Μέση Κενταύρων και πάνω-Αριστερός Κένταύρος","",""
"56","","","","C","","00:01:19:20","00:01:21:20","00:00:02:00","00:01:19:20","00:01:21:20","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"57","","","","C","","00:01:22:02","00:01:22:17","00:00:00:15","00:01:22:02","00:01:22:17","","","","","","","0.000","","Blue","Απόλλωνας","",""
"58","","","","C","","00:01:25:20","00:01:27:13","00:00:01:17","00:01:25:20","00:01:27:13","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"59","","","","C","","00:01:28:23","00:01:29:23","00:00:01:00","00:01:28:23","00:01:29:23","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"60","","","","C","","00:01:30:19","00:01:32:19","00:00:02:00","00:01:30:19","00:01:32:19","","","","","","","0.000","","Blue","Απόλλωνας","",""
"61","","","","C","","00:01:32:23","00:01:33:02","00:00:00:03","00:01:32:23","00:01:33:02","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"62","","","","C","","00:01:33:06","00:01:36:11","00:00:03:05","00:01:33:06","00:01:36:11","","","","","","","0.000","","Blue","Απόλλωνας","",""
"63","","","","C","","00:01:42:15","00:01:43:00","00:00:00:09","00:01:42:15","00:01:43:00","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
