"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"22","","","","C","","00:00:42:17","00:00:46:02","00:00:03:09","00:00:42:17","00:00:46:02","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"23","","","","C","","00:00:46:06","00:00:46:17","00:00:00:11","00:00:46:06","00:00:46:17","","","","","","","0.000","","Blue","Απόλλωνας-Δεξί χέρι Απόλλωνα","",""
"24","","","","C","","00:00:46:20","00:00:47:02","00:00:00:06","00:00:46:20","00:00:47:02","","","","","","","0.000","","Blue","Απόλλωνας","",""
"25","","","","C","","00:00:48:10","00:00:48:13","00:00:00:03","00:00:48:10","00:00:48:13","","","","","","","0.000","","Blue","Απόλλωνας","",""
"26","","","","C","","00:00:48:16","00:00:49:20","00:00:01:04","00:00:48:16","00:00:49:20","","","","","","","0.000","","Blue","Απόλλωνας","",""
"27","","","","C","","00:00:50:11","00:00:50:12","00:00:00:01","00:00:50:11","00:00:50:12","","","","","","","0.000","","Blue","Απόλλωνας","",""
"28","","","","C","","00:00:51:15","00:00:52:03","00:00:00:12","00:00:51:15","00:00:52:03","","","","","","","0.000","","Blue","Απόλλωνας","",""
"29","","","","C","","00:00:54:07","00:00:54:14","00:00:00:07","00:00:54:07","00:00:54:14","","","","","","","0.000","","Blue","Απόλλωνας","",""
"30","","","","C","","00:00:54:21","00:00:55:02","00:00:00:05","00:00:54:21","00:00:55:02","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"31","","","","C","","00:00:58:10","00:00:58:16","00:00:00:06","00:00:58:10","00:00:58:16","","","","","","","0.000","","Blue","Απόλλωνας","",""
"32","","","","C","","00:00:59:04","00:00:59:19","00:00:00:15","00:00:59:04","00:00:59:19","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"33","","","","C","","00:01:01:21","00:01:02:06","00:00:00:09","00:01:01:21","00:01:02:06","","","","","","","0.000","","Blue","Απόλλωνας","",""
"34","","","","C","","00:01:02:09","00:01:02:21","00:00:00:12","00:01:02:09","00:01:02:21","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"35","","","","C","","00:01:03:01","00:01:03:11","00:00:00:10","00:01:03:01","00:01:03:11","","","","","","","0.000","","Blue","Απόλλωνας","",""
"36","","","","C","","00:01:04:23","00:01:07:00","00:00:02:01","00:01:04:23","00:01:07:00","","","","","","","0.000","","Blue","Απόλλωνας","",""
"37","","","","C","","00:01:07:07","00:01:07:20","00:00:00:13","00:01:07:07","00:01:07:20","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταυρος","",""
"38","","","","C","","00:01:08:19","00:01:13:06","00:00:04:11","00:01:08:19","00:01:13:06","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"39","","","","C","","00:01:13:19","00:01:14:23","00:00:01:04","00:01:13:19","00:01:14:23","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"40","","","","C","","00:01:15:07","00:01:17:08","00:00:02:01","00:01:15:07","00:01:17:08","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"41","","","","C","","00:01:18:00","00:01:19:10","00:00:01:10","00:01:18:00","00:01:19:10","","","","","","","0.000","","Blue","Απόλλωνας","",""
"42","","","","C","","00:01:19:23","00:01:28:20","00:00:08:21","00:01:19:23","00:01:28:20","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"43","","","","C","","00:01:29:08","00:01:29:12","00:00:00:04","00:01:29:08","00:01:29:12","","","","","","","0.000","","Blue","Απόλλωνας","",""
"44","","","","C","","00:01:30:17","00:01:40:20","00:00:10:03","00:01:30:17","00:01:40:20","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"45","","","","C","","00:01:42:10","00:01:43:09","00:00:00:23","00:01:42:10","00:01:43:09","","","","","","","0.000","","Blue","Απόλλωνας","",""
